,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name 
75,67,24/02/2018,South Africa,Newlands,11,1679,30.53,,1,113.00,2,28,,,,30 years 300 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
76,68,06/03/2018,Sri Lanka,R Premadasa Stadium,0,1679,29.98,,1,113.00,,28,,,,30 years 310 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
77,69,08/03/2018,Bangladesh,R Premadasa Stadium,17,1696,29.75,,1,113.00,,28,,,,30 years 312 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
78,70,12/03/2018,Sri Lanka,R Premadasa Stadium,11,1707,29.43,,1,113.00,1,29,,,,30 years 316 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
79,71,14/03/2018,Bangladesh,R Premadasa Stadium,89,1796,30.44,,1,113.00,,29,,,,30 years 318 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
80,72,18/03/2018,Bangladesh,R Premadasa Stadium,56,1852,30.87,,1,113.00,,29,,,,30 years 322 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
81,73,27/06/2018,Ireland,The Village,97,1949,31.95,,1,113.00,,29,,,,31 years 58 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
82,74,29/06/2018,Ireland,The Village,0,1949,31.44,,1,113.00,,29,,,,31 years 60 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
83,75,03/07/2018,England,Old Trafford,32,1981,31.44,,1,113.00,,29,,,,31 years 64 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
84,76,06/07/2018,England,Sophia Gardens,5,1986,31.03,,1,113.00,,29,,,,31 years 67 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
85,77,08/07/2018,England,County Ground (Bristol),100*,2086,32.59,,1,113.00,,29,,,,31 years 69 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
86,78,04/11/2018,West Indies,Eden Gardens,6,2092,32.18,,1,113.00,,29,,,,31 years 188 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
87,79,06/11/2018,West Indies,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,111*,2203,33.89,,1,113.00,3,32,,,,31 years 190 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
88,80,11/11/2018,West Indies,MA Chidambaram Stadium,4,2207,33.44,,1,113.00,,32,,,,31 years 195 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
89,81,21/11/2018,Australia,Brisbane Cricket Ground,7,2214,33.04,,1,113.00,,32,,,,31 years 205 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
90,,23/11/2018,Australia,Melbourne Cricket Ground,-,2214,33.04,,1,113.00,,32,,,,31 years 207 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
91,82,25/11/2018,Australia,Sydney Cricket Ground,23,2237,32.90,,1,113.00,1,33,,,,31 years 209 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
92,83,06/02/2019,New Zealand,Westpac Stadium,1,2238,32.43,,1,113.00,,33,,,,31 years 282 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
93,84,08/02/2019,New Zealand,Eden Park,50,2288,32.69,,1,113.00,2,35,,,,31 years 284 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
94,85,10/02/2019,New Zealand,Seddon Park,38,2326,32.76,,1,113.00,,35,,,,31 years 286 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
95,86,24/02/2019,Australia,Dr YS Rajasekhara Reddy Cricket Stadium,5,2331,32.38,,1,113.00,,35,,,,31 years 300 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
96,87,03/08/2019,West Indies,Central Broward Regional Park,24,2355,32.26,,1,113.00,,35,,,,32 years 95 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
97,88,04/08/2019,West Indies,Central Broward Regional Park,67,2422,32.73,,1,113.00,,35,,,,32 years 96 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
98,89,18/09/2019,South Africa,Punjab Cricket Association IS Bindra Stadium,12,2434,32.45,,1,113.00,,35,,,,32 years 141 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
99,90,22/09/2019,South Africa,M Chinnaswamy Stadium,9,2443,32.14,,1,113.00,,35,,,,32 years 145 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
100,91,03/11/2019,Bangladesh,Arun Jaitley Stadium,9,2452,31.84,,1,113.00,,35,,,,32 years 187 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
101,92,07/11/2019,Bangladesh,Saurashtra Cricket Association Stadium,85,2537,32.53,,1,113.00,1,36,,,,32 years 191 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
102,93,10/11/2019,Bangladesh,Vidarbha Cricket Association Stadium,2,2539,32.14,,1,113.00,,36,,,,32 years 194 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
103,94,06/12/2019,West Indies,Rajiv Gandhi International Stadium,8,2547,31.84,,1,113.00,2,38,,,,32 years 220 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
104,95,08/12/2019,West Indies,Greenfield International Stadium,15,2562,31.63,,1,113.00,,38,,,,32 years 222 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
105,96,11/12/2019,West Indies,Wankhede Stadium,71,2633,32.11,,1,113.00,,38,,,,32 years 225 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
106,97,24/01/2020,New Zealand,Eden Park,7,2640,31.81,,1,113.00,1,39,,,,32 years 269 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
107,98,26/01/2020,New Zealand,Eden Park,8,2648,31.52,,1,113.00,1,40,,,,32 years 271 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
108,99,29/01/2020,New Zealand,Seddon Park,65,2713,31.92,,1,113.00,,40,,,,32 years 274 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
109,100,02/02/2020,New Zealand,Bay Oval,60*,2773,32.62,,1,113.00,,40,,,,32 years 278 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
110,101,16/03/2021,England,Narendra Modi Stadium,15,2788,32.42,,1,113.00,1,41,,,,33 years 320 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
111,102,18/03/2021,England,Narendra Modi Stadium,12,2800,32.18,,1,113.00,,41,,,,33 years 322 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
112,103,20/03/2021,England,Narendra Modi Stadium,64,2864,32.55,,1,113.00,,41,,,,33 years 324 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
113,104,24/10/2021,Pakistan,Dubai International Cricket Stadium,0,2864,32.18,,1,113.00,,41,,,,34 years 177 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
114,105,31/10/2021,New Zealand,Dubai International Cricket Stadium,14,2878,31.98,,1,113.00,,41,,,,34 years 184 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
115,106,03/11/2021,Afghanistan,Sheikh Zayed Stadium,74,2952,32.44,,1,113.00,,41,,,,34 years 187 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
116,107,05/11/2021,Scotland,Dubai International Cricket Stadium,30,2982,32.41,,1,113.00,,41,,,,34 years 189 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
117,108,08/11/2021,Namibia,Dubai International Cricket Stadium,56,3038,32.67,,1,113.00,3,44,,,,34 years 192 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
118,109,17/11/2021,New Zealand,Sawai Mansingh Stadium,48,3086,32.83,,1,113.00,,44,,,,34 years 201 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
119,110,19/11/2021,New Zealand,JSCA International Stadium Complex,55,3141,33.06,,1,113.00,,44,,,,34 years 203 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
120,111,21/11/2021,New Zealand,Eden Gardens,56,3197,33.30,,1,113.00,1,45,,,,34 years 205 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
121,112,16/02/2022,West Indies,Eden Gardens,40,3237,33.37,,1,113.00,1,46,,,,34 years 292 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
122,113,18/02/2022,West Indies,Eden Gardens,19,3256,33.22,,1,113.00,,46,,,,34 years 294 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
123,114,20/02/2022,West Indies,Eden Gardens,7,3263,32.96,,1,113.00,2,48,,,,34 years 296 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
124,115,24/02/2022,Sri Lanka,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,44,3307,33.07,,1,113.00,1,49,,,,34 years 300 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
125,116,26/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,1,3308,32.75,,1,113.00,1,50,,,,34 years 302 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
126,117,27/02/2022,Sri Lanka,Himachal Pradesh Cricket Association Stadium,5,3313,32.48,,1,113.00,,50,,,,34 years 303 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
127,118,07/07/2022,England,The Rose Bowl,24,3337,32.40,,1,113.00,,50,,,,35 years 68 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
128,119,09/07/2022,England,Edgbaston,31,3368,32.38,,1,113.00,2,52,,,,35 years 70 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
129,120,10/07/2022,England,Trent Bridge,11,3379,32.18,,1,113.00,,52,,,,35 years 71 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
130,121,29/07/2022,West Indies,Brian Lara Stadium,64,3443,32.48,,1,113.00,,52,,,,35 years 90 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
131,122,01/08/2022,West Indies,Warner Park,0,3443,32.18,,1,113.00,,52,,,,35 years 93 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
132,123,02/08/2022,West Indies,Warner Park,11*,3454,32.28,,1,113.00,,52,,,,35 years 94 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
133,124,06/08/2022,West Indies,Central Broward Regional Park,33,3487,32.29,,1,113.00,,52,,,,35 years 98 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
134,125,28/08/2022,Pakistan,Dubai International Cricket Stadium,12,3499,32.10,,1,113.00,,52,,,,35 years 120 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
135,126,31/08/2022,Hong Kong,Dubai International Cricket Stadium,21,3520,32.00,,1,113.00,,52,,,,35 years 123 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
136,127,04/09/2022,Pakistan,Dubai International Cricket Stadium,28,3548,31.96,,1,113.00,1,53,,,,35 years 127 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
137,128,06/09/2022,Sri Lanka,Dubai International Cricket Stadium,72,3620,32.32,,1,113.00,1,54,,,,35 years 129 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
138,129,20/09/2022,Australia,Punjab Cricket Association IS Bindra Stadium,11,3631,32.13,,1,113.00,,54,,,,35 years 143 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
139,130,23/09/2022,Australia,Vidarbha Cricket Association Stadium,46*,3677,32.54,,1,113.00,,54,,,,35 years 146 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
140,131,25/09/2022,Australia,Rajiv Gandhi International Stadium,17,3694,32.40,,1,113.00,2,56,,,,35 years 148 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
141,132,28/09/2022,South Africa,Greenfield International Stadium,0,3694,32.12,,1,113.00,,56,,,,35 years 151 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
142,133,02/10/2022,South Africa,Barsapara Cricket Stadium,43,3737,32.22,,1,113.00,,56,,,,35 years 155 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
143,134,04/10/2022,South Africa,Holkar Cricket Stadium,0,3737,31.94,,1,113.00,1,57,,,,35 years 157 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
144,135,23/10/2022,Pakistan,Melbourne Cricket Ground,4,3741,31.70,,1,113.00,,57,,,,35 years 176 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
145,136,27/10/2022,Netherlands,Sydney Cricket Ground,53,3794,31.88,,1,113.00,,57,,,,35 years 180 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
146,137,30/10/2022,South Africa,Perth Stadium,15,3809,31.74,,1,113.00,,57,,,,35 years 183 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
147,138,02/11/2022,Bangladesh,Adelaide Oval,2,3811,31.50,,1,113.00,,57,,,,35 years 186 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
148,139,06/11/2022,Zimbabwe,Melbourne Cricket Ground,15,3826,31.36,,1,113.00,1,58,,,,35 years 190 days,"Rohit Sharma
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Prithvi Shaw
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Prithvi Shaw
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,1,25/07/2021,Sri Lanka,R Premadasa Stadium,0,0,0.00,,0,,1,1,,,,21 years 258 days,"Prithvi Shaw
            - T20 Internationals - Progressive Averages and Aggregates Summary"
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,Name
0,Innings,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
1,Innings,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
2,,21/02/2018,South Africa,SuperSport Park,-,0,,1/31,1,31.00,1,1,,,,26 years 128 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
3,,24/02/2018,South Africa,Newlands,-,0,,1/35,2,33.00,,1,,,,26 years 131 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
4,,06/03/2018,Sri Lanka,R Premadasa Stadium,-,0,,0/42,2,54.00,,1,,,,26 years 141 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
5,,08/03/2018,Bangladesh,R Premadasa Stadium,-,0,,1/25,3,44.33,1,2,,,,26 years 143 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
6,,12/03/2018,Sri Lanka,R Premadasa Stadium,-,0,,4/27,7,22.86,,2,,,,26 years 147 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
7,,14/03/2018,Bangladesh,R Premadasa Stadium,-,0,,1/37,8,24.63,,2,,,,26 years 149 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
8,,18/03/2018,Bangladesh,R Premadasa Stadium,-,0,,0/45,8,30.25,1,3,,,,26 years 153 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
9,,05/01/2020,Sri Lanka,Barsapara Cricket Stadium,-,0,,,8,30.25,,3,,,,28 years 81 days,"Shardul Thakur
            - T20 Internationals - Progressive Averages and Aggregates Summary"
